,0,1,2,3,4,5,6,7,8,9,10,date,discipline
90,91,1,,KORKOR,[KOR] KIM Gi Jung[KOR] KIM Sa Rang,,3927684007,17560,5,Asia,Korea,6/25/2024),MD
91,92,11,,TPETPE,[TPE] CHIU Hsiang Chieh[TPE] YANG Ming-Tse,,9291360516,17460,5,Asia,Chinese Taipei,6/25/2024),MD
92,93,5,,THATHA,[THA] Tanadon PUNPANICH[THA] Wachirawit SOTHON,,6468271432,17346,10,Asia,Thailand,6/25/2024),MD
93,94,3,,NEDNED,[NED] Ties VAN DER LECQ[NED] Brian WASSINK,,9197165470,16888,13,Europe,Netherlands,6/25/2024),MD
94,95,3,,NORNOR,[NOR] Torjus FLAATTEN[NOR] Vegard RIKHEIM,,5769479189,16825,9,Europe,Norway,6/25/2024),MD
95,96,5,,JPNJPN,[JPN] Shuntaro MEZAKI[JPN] Haruya NISHIDA,,6406465221,16640,7,Asia,Japan,6/25/2024),MD
96,97,4,,POLPOL,[POL] Robert CYBULSKI[POL] Szymon SLEPECKI,,6189759857,16569,15,Europe,Poland,6/25/2024),MD
97,98,11,,MASMAS,[MAS] BOON Xin Yuan[MAS] GOH V Shem,,7842554805,16400,8,Asia,Malaysia,6/25/2024),MD
98,99,3,,SGPSGP,[SGP] NGE Joo Jie[SGP] Johann PRAJOGO,,7348974833,15890,8,Asia,Singapore,6/25/2024),MD
99,100,6,,MASMAS,[MAS] BEH Chun Meng[MAS] GOH Boon Zhe,,6959768284,15850,10,Asia,Malaysia,6/25/2024),MD
0,1,,,CHNCHN,[CHN] LIANG Wei Keng[CHN] WANG Chang,,9053155414,101718,17,Asia,China,7/2/2024),MD
1,2,,,DENDEN,[DEN] Kim ASTRUP[DEN] Anders Skaarup RASMUSSEN,,9298044414,93753,21,Europe,Denmark,7/2/2024),MD
2,3,,,INDIND,[IND] Satwiksairaj RANKIREDDY[IND] Chirag SHETTY,,7243570500,93720,16,Asia,India,7/2/2024),MD
3,4,,,KORKOR,[KOR] KANG Min Hyuk[KOR] SEO Seung Jae,,7726266513,89735,20,Asia,Korea,7/2/2024),MD
4,5,,,MASMAS,[MAS] Aaron CHIA[MAS] SOH Wooi Yik,,5620399389,88515,20,Asia,Malaysia,7/2/2024),MD
5,6,,,INAINA,[INA] Fajar ALFIAN[INA] Muhammad Rian ARDIANTO,,8887691130,81457,19,Asia,Indonesia,7/2/2024),MD
6,7,,,JPNJPN,[JPN] Takuro HOKI[JPN] Yugo KOBAYASHI,,8165767903,81109,18,Asia,Japan,7/2/2024),MD
7,8,,,CHNCHN,[CHN] HE Ji Ting[CHN] REN Xiang Yu,,5967384812,78881,20,Asia,China,7/2/2024),MD
8,9,,,CHNCHN,[CHN] LIU Yu Chen[CHN] OU Xuan Yi,,9336758241,73010,20,Asia,China,7/2/2024),MD
9,10,,,INAINA,[INA] Muhammad Shohibul FIKRI[INA] Bagas MAULANA,,9144079658,71471,24,Asia,Indonesia,7/2/2024),MD
10,11,,,TPETPE,[TPE] LEE Yang[TPE] WANG Chi-Lin,,6944896514,71418,24,Asia,Chinese Taipei,7/2/2024),MD
11,12,,,TPETPE,[TPE] LEE Jhe-Huei[TPE] YANG Po-Hsuan,,9910276275,70014,26,Asia,Chinese Taipei,7/2/2024),MD
12,13,1,,INAINA,[INA] Hendra SETIAWAN[INA] Mohammad AHSAN,,5107452749,58900,17,Asia,Indonesia,7/2/2024),MD
13,14,1,,MASMAS,[MAS] GOH Sze Fei[MAS] Nur IZZUDDIN,,9076894814,58866,20,Asia,Malaysia,7/2/2024),MD
14,15,,,INAINA,[INA] Leo Rolly CARNANDO[INA] Daniel MARTHIN,,6863384786,57025,23,Asia,Indonesia,7/2/2024),MD
15,16,,,DENDEN,[DEN] Rasmus KJÆR[DEN] Frederik SØGAARD,,6472957731,56804,19,Europe,Denmark,7/2/2024),MD
16,17,,,MASMAS,[MAS] MAN Wei Chong[MAS] Kai Wun TEE,,7840985129,53450,18,Asia,Malaysia,7/2/2024),MD
17,18,,,MASMAS,[MAS] ONG Yew Sin[MAS] TEO Ee Yi,,8406499066,52330,19,Asia,Malaysia,7/2/2024),MD
18,19,,,JPNJPN,[JPN] Akira KOGA[JPN] Taichi SAITO,,8840577123,51547,19,Asia,Japan,7/2/2024),MD
19,20,,,MASMAS,[MAS] CHOONG Hon Jian[MAS] Muhammad HAIKAL,,5635088642,50941,19,Asia,Malaysia,7/2/2024),MD
20,21,1,,INAINA,[INA] Sabar Karyaman GUTAMA[INA] Moh Reza Pahlevi ISFAHANI,,8743286136,49760,14,Asia,Indonesia,7/2/2024),MD
21,22,2,,THATHA,[THA] Supak JOMKOH[THA] Kittinupong KEDREN,,7393673633,48420,19,Asia,Thailand,7/2/2024),MD
22,23,2,,ENGENG,[ENG] Ben LANE[ENG] Sean VENDY,,7627872478,47862,19,Europe,England,7/2/2024),MD
23,24,1,,JPNJPN,[JPN] Kenya MITSUHASHI[JPN] Hiroki OKAMURA,,9660486479,47812,17,Asia,Japan,7/2/2024),MD
24,25,2,,CHNCHN,[CHN] CHEN Bo Yang[CHN] LIU Yi,,9313071223,46734,19,Asia,China,7/2/2024),MD
25,26,1,,TPETPE,[TPE] LU Ching Yao[TPE] YANG Po Han,,5674659709,44583,24,Asia,Chinese Taipei,7/2/2024),MD
26,27,1,,DENDEN,[DEN] Andreas SØNDERGAARD[DEN] Jesper TOFT,,7385781705,42900,16,Europe,Denmark,7/2/2024),MD
27,28,2,,TPETPE,[TPE] Fang-Chih LEE[TPE] Fang-Jen LEE,,5742470231,42820,17,Asia,Chinese Taipei,7/2/2024),MD
28,29,9,,THATHA,[THA] Peeratchai SUKPHUN[THA] Pakkapon TEERARATSAKUL,,8410265674,40254,19,Asia,Thailand,7/2/2024),MD
29,30,1,,DENDEN,[DEN] Daniel LUNDGAARD[DEN] Mads VESTERGAARD,,6813460507,39803,20,Europe,Denmark,7/2/2024),MD
30,31,1,,JPNJPN,[JPN] Keiichiro MATSUI[JPN] Yoshinori TAKEUCHI,,7432489680,38960,12,Asia,Japan,7/2/2024),MD
31,32,3,,GERGER,[GER] Mark LAMSFUSS[GER] Marvin SEIDEL,,6804564909,38630,15,Europe,Germany,7/2/2024),MD
32,33,,,CANCAN,[CAN] DONG Adam (Xingyu)[CAN] Nyl YAKURA,,5853925322,38360,23,Pan America,Canada,7/2/2024),MD
33,34,,,MASMAS,[MAS] Junaidi ARIF[MAS] Roy King YAP,,6794988322,38310,10,Asia,Malaysia,7/2/2024),MD
34,35,5,,SCOSCO,[SCO] Alexander DUNN[SCO] Adam HALL,,6792285159,36821,18,Europe,Scotland,7/2/2024),MD
35,36,,,KORKOR,[KOR] JIN Yong[KOR] NA Sung Seung,,7481682502,36490,8,Asia,Korea,7/2/2024),MD
36,37,,,FRAFRA,[FRA] Lucas CORVEE[FRA] Ronan LABAR,,8941622038,34981,21,Europe,France,7/2/2024),MD
37,38,2,,AUSINA,[AUS] Pramudya KUSUMAWARDANA[INA] Yeremia Erich Yoche Yacob RAMBITAN,,7473294430,34670,9,OceaniaAsia,AustraliaIndonesia,7/2/2024),MD
38,39,4,,FRAFRA,[FRA] Christo POPOV[FRA] Toma Junior POPOV,,7288561628,34490,22,Europe,France,7/2/2024),MD
39,40,1,,THATHA,[THA] Pharanyu KAOSAMAANG[THA] Worrapol THONGSA-NGA,,5093760060,34237,18,Asia,Thailand,7/2/2024),MD
40,41,,,USAUSA,[USA] Vinson CHIU[USA] Joshua YUAN,,8049794647,34160,20,Pan America,U.S.A.,7/2/2024),MD
41,42,1,,INDIND,[IND] Krishna Prasad GARAGA[IND] Sai PRATHEEK.K,,7482777389,33630,15,Asia,India,7/2/2024),MD
42,43,1,,DENDEN,[DEN] William Kryger BOE[DEN] Christian Faust KJÆR,,5645075049,33430,15,Europe,Denmark,7/2/2024),MD
43,44,2,,INDIND,[IND] M.R. ARJUN[IND] DHRUV KAPILA,,9893557372,32973,13,Asia,India,7/2/2024),MD
44,45,2,,SCOSCO,[SCO] Christopher GRIMLEY[SCO] Matthew GRIMLEY,,7002892470,32785,18,Europe,Scotland,7/2/2024),MD
45,46,2,,CANCAN,[CAN] Kevin LEE[CAN] Ty Alexander LINDEMAN,,5849363683,32247,16,Pan America,Canada,7/2/2024),MD
46,47,5,,TPETPE,[TPE] CHANG Ko-Chi[TPE] PO Li-Wei,,6868179052,32050,13,Asia,Chinese Taipei,7/2/2024),MD
47,48,3,,CZECZE,[CZE] Ondřej KRÁL[CZE] Adam MENDREK,,8237891381,31854,21,Europe,Czechia,7/2/2024),MD
48,49,3,,USAUSA,[USA] CHEN ZHI YI[USA] Presley SMITH,,6261863739,31640,14,Pan America,U.S.A.,7/2/2024),MD
49,50,1,,GERGER,[GER] Bjarne GEISS[GER] Jan Colin VOELKER,,5947278935,31418,24,Europe,Germany,7/2/2024),MD
50,51,,,MEXMEX,[MEX] Job CASTILLO[MEX] Luis Armando MONTOYA NAVARRO,,9310174987,31090,19,Pan America,Mexico,7/2/2024),MD
51,52,2,,TPETPE,[TPE] LIN Bing-Wei[TPE] SU Ching Heng,,7347488829,30530,11,Asia,Chinese Taipei,7/2/2024),MD
52,53,,,BRABRA,[BRA] Fabricio FARIAS[BRA] Davi SILVA,,6964978948,30526,16,Pan America,Brazil,7/2/2024),MD
53,54,1,,TPETPE,[TPE] CHEN Cheng Kuan[TPE] CHEN Sheng Fa,,6439496097,29740,14,Asia,Chinese Taipei,7/2/2024),MD
54,55,5,,MASMAS,[MAS] LOW Hang Yee[MAS] NG Eng Cheong,,6183487270,29380,16,Asia,Malaysia,7/2/2024),MD
55,56,,,CHNCHN,[CHN] XIE Hao Nan[CHN] ZENG Wei Han,,8990966820,29245,12,Asia,China,7/2/2024),MD
56,57,,,ENGENG,[ENG] Callum HEMMING[ENG] Ethan VAN LEEUWEN,,8675690556,29223,14,Europe,England,7/2/2024),MD
57,58,,,ALGALG,[ALG] Koceila MAMMERI[ALG] Youcef Sabri MEDEL,,7298663846,29105,20,Africa,Algeria,7/2/2024),MD
58,59,,,KORKOR,[KOR] KIM Young Hyuk[KOR] WANG Chan,,5931972646,28910,8,Asia,Korea,7/2/2024),MD
59,60,,,TPETPE,[TPE] CHIANG Chien-Wei[TPE] WU Hsuan-Yi,,9534197737,28580,13,Asia,Chinese Taipei,7/2/2024),MD
60,61,,,TPETPE,[TPE] WEI Chun Wei[TPE] WU Guan Xun,,7457499841,27800,16,Asia,Chinese Taipei,7/2/2024),MD
61,62,5,,TPETPE,[TPE] Ming Che LU[TPE] TANG Kai Wei,,5898672372,27320,11,Asia,Chinese Taipei,7/2/2024),MD
62,63,,,MASMAS,[MAS] Nur Mohd Azriyn Ayub AZRIYN[MAS] TAN Wee Kiong,,7044352071,27230,13,Asia,Malaysia,7/2/2024),MD
63,64,,,JPNJPN,[JPN] Ayato ENDO[JPN] Yuta TAKEI,,5774094528,27140,10,Asia,Japan,7/2/2024),MD
64,65,,,INDIND,[IND] Hariharan AMSAKARUNAN[IND] Ruban Kumar RETHINASABAPATHI,,6956098187,26270,11,Asia,India,7/2/2024),MD
65,66,,,CHNCHN,[CHN] TAN Qiang[CHN] ZHOU Hao Dong,,5867861160,25972,8,Asia,China,7/2/2024),MD
66,67,7,,TPETPE,[TPE] CHEN Zhi Ray[TPE] LIN Yu Chieh,,7582992504,24110,7,Asia,Chinese Taipei,7/2/2024),MD
67,68,6,,IRLIRL,[IRL] Joshua MAGEE[IRL] Paul REYNOLDS,,5906892985,23940,19,Europe,Ireland,7/2/2024),MD
68,69,,,FRAFRA,[FRA] Eloi ADAM[FRA] Leo ROSSI,,8740396690,23430,16,Europe,France,7/2/2024),MD
69,70,,,INDIND,[IND] P.S RAVIKRISHNA[IND] Sankar Prasad UDAYAKUMAR,,8917460705,22640,10,Asia,India,7/2/2024),MD
70,71,3,,ENGENG,[ENG] Rory EASTON[ENG] Zach RUSS,,8580569685,22410,10,Europe,England,7/2/2024),MD
71,72,,,CHNCHN,[CHN] HE Ji Ting[CHN] ZHOU Hao Dong,,5967361160,21790,5,Asia,China,7/2/2024),MD
72,73,,,THATHA,[THA] Sirawit SOTHON[THA] Natthapat TRINKAJEE,,5023876967,21511,13,Asia,Thailand,7/2/2024),MD
73,74,1,,DENDEN,[DEN] Rasmus ESPERSEN[DEN] Marcus RINDSHØJ,,9116766221,21330,11,Europe,Denmark,7/2/2024),MD
74,75,4,,THATHA,[THA] Pongsakorn THONGKHAM[THA] Wongsathorn THONGKHAM,,8132784421,21210,14,Asia,Thailand,7/2/2024),MD
75,76,,,INAINA,[INA] Rahmat HIDAYAT[INA] Yeremia Erich Yoche Yacob RAMBITAN,,6352094430,21034,9,Asia,Indonesia,7/2/2024),MD
76,77,1,,MASMAS,[MAS] LAU Yi Sheng[MAS] LEE Yi Bo,,9881573460,20790,13,Asia,Malaysia,7/2/2024),MD
77,78,1,,JPNJPN,[JPN] Kazuki SHIBATA[JPN] Naoki YAMADA,,8246396843,20518,7,Asia,Japan,7/2/2024),MD
78,79,1,,ESPESP,[ESP] Ruben GARCIA[ESP] Carlos PIRIS,,9415693670,20222,16,Europe,Spain,7/2/2024),MD
79,80,1,,MASMAS,[MAS] KANG Khai Xing[MAS] Aaron TAI,,7433157397,20190,8,Asia,Malaysia,7/2/2024),MD
80,81,3,,GERGER,[GER] Jones Ralfy JANSEN[GER] Kenneth NEUMANN,,8872665253,20168,12,Europe,Germany,7/2/2024),MD
81,82,,,MASMAS,[MAS] LWI Sheng Hao[MAS] Jimmy WONG,,9321784340,19750,12,Asia,Malaysia,7/2/2024),MD
82,83,6,,BULBUL,[BUL] Ivan RUSEV[BUL] Iliyan STOYNOV,,9858963140,19004,14,Europe,Bulgaria,7/2/2024),MD
83,84,2,,FRAFRA,[FRA] Mael CATTOEN[FRA] Lucas RENOIR,,9111278192,18864,13,Europe,France,7/2/2024),MD
84,85,2,,GERGER,[GER] Daniel HESS[GER] Patrick VOLKMANN,,6338972084,18460,14,Europe,Germany,7/2/2024),MD
85,86,3,,CHNCHN,[CHN] REN Xiang Yu[CHN] TAN Qiang,,8481258678,18162,6,Asia,China,7/2/2024),MD
86,87,3,,HKGHKG,[HKG] LAW Cheuk Him[HKG] YEUNG Shing Choi,,6228268061,18078,6,Asia,Hong Kong China,7/2/2024),MD
87,88,17,,BRABRA,[BRA] Izak BATALHA[BRA] Matheus VOIGT,,7722885056,17922,7,Pan America,Brazil,7/2/2024),MD
88,89,2,,KORKOR,[KOR] KIM Gi Jung[KOR] KIM Sa Rang,,3927684007,17560,5,Asia,Korea,7/2/2024),MD
89,90,7,,MASMAS,[MAS] CHIA Weijie[MAS] LIEW Xun,,7973299220,16970,11,Asia,Malaysia,7/2/2024),MD
90,91,3,,NEDNED,[NED] Ties VAN DER LECQ[NED] Brian WASSINK,,9197165470,16888,13,Europe,Netherlands,7/2/2024),MD
91,92,5,,POLPOL,[POL] Robert CYBULSKI[POL] Szymon SLEPECKI,,6189759857,16569,15,Europe,Poland,7/2/2024),MD
92,93,5,,MASMAS,[MAS] BOON Xin Yuan[MAS] GOH V Shem,,7842554805,16400,8,Asia,Malaysia,7/2/2024),MD
93,94,6,,MASMAS,[MAS] BEH Chun Meng[MAS] GOH Boon Zhe,,6959768284,15850,10,Asia,Malaysia,7/2/2024),MD
94,95,7,,TPETPE,[TPE] CHEN Zhi Ray[TPE] LU Chen,,7582960896,15690,7,Asia,Chinese Taipei,7/2/2024),MD
95,96,5,,FRAFRA,[FRA] Louis DUCROT[FRA] Quentin RONGET,,9946196472,15430,10,Europe,France,7/2/2024),MD
96,97,5,,POLPOL,[POL] Jakub MELANIUK[POL] Wiktor TRECKI,,6491767964,15416,15,Europe,Poland,7/2/2024),MD
97,98,6,,ENGENG,[ENG] Rory EASTON[ENG] Alex GREEN,,8580569360,15188,7,Europe,England,7/2/2024),MD
98,99,6,,THATHA,[THA] Tanadon PUNPANICH[THA] Wachirawit SOTHON,,6468271432,15146,9,Asia,Thailand,7/2/2024),MD
99,100,6,,INDIND,[IND] Achutaditya Rao DODDAVARAPU[IND] Venkata Harsha Vardhan Rayudu VEERAMREDDY,,5820168089,14820,9,Asia,India,7/2/2024),MD
0,1,,,CHNCHN,[CHN] LIANG Wei Keng[CHN] WANG Chang,,9053155414,101718,17,Asia,China,7/9/2024),MD
1,2,,,DENDEN,[DEN] Kim ASTRUP[DEN] Anders Skaarup RASMUSSEN,,9298044414,93753,21,Europe,Denmark,7/9/2024),MD
2,3,,,INDIND,[IND] Satwiksairaj RANKIREDDY[IND] Chirag SHETTY,,7243570500,93720,16,Asia,India,7/9/2024),MD
3,4,,,KORKOR,[KOR] KANG Min Hyuk[KOR] SEO Seung Jae,,7726266513,89735,20,Asia,Korea,7/9/2024),MD
4,5,,,MASMAS,[MAS] Aaron CHIA[MAS] SOH Wooi Yik,,5620399389,88515,20,Asia,Malaysia,7/9/2024),MD
5,6,,,INAINA,[INA] Fajar ALFIAN[INA] Muhammad Rian ARDIANTO,,8887691130,81457,19,Asia,Indonesia,7/9/2024),MD
6,7,,,JPNJPN,[JPN] Takuro HOKI[JPN] Yugo KOBAYASHI,,8165767903,81109,17,Asia,Japan,7/9/2024),MD
7,8,,,CHNCHN,[CHN] HE Ji Ting[CHN] REN Xiang Yu,,5967384812,78881,20,Asia,China,7/9/2024),MD
8,9,,,CHNCHN,[CHN] LIU Yu Chen[CHN] OU Xuan Yi,,9336758241,73010,20,Asia,China,7/9/2024),MD
9,10,,,INAINA,[INA] Muhammad Shohibul FIKRI[INA] Bagas MAULANA,,9144079658,71471,24,Asia,Indonesia,7/9/2024),MD
10,11,,,TPETPE,[TPE] LEE Yang[TPE] WANG Chi-Lin,,6944896514,70198,23,Asia,Chinese Taipei,7/9/2024),MD
11,12,,,TPETPE,[TPE] LEE Jhe-Huei[TPE] YANG Po-Hsuan,,9910276275,70014,25,Asia,Chinese Taipei,7/9/2024),MD
12,13,1,,MASMAS,[MAS] GOH Sze Fei[MAS] Nur IZZUDDIN,,9076894814,58866,20,Asia,Malaysia,7/9/2024),MD
13,14,1,,INAINA,[INA] Hendra SETIAWAN[INA] Mohammad AHSAN,,5107452749,58180,16,Asia,Indonesia,7/9/2024),MD
14,15,,,INAINA,[INA] Leo Rolly CARNANDO[INA] Daniel MARTHIN,,6863384786,57025,23,Asia,Indonesia,7/9/2024),MD
15,16,,,DENDEN,[DEN] Rasmus KJÆR[DEN] Frederik SØGAARD,,6472957731,55424,19,Europe,Denmark,7/9/2024),MD
16,17,,,MASMAS,[MAS] MAN Wei Chong[MAS] Kai Wun TEE,,7840985129,53450,18,Asia,Malaysia,7/9/2024),MD
17,18,5,,ENGENG,[ENG] Ben LANE[ENG] Sean VENDY,,7627872478,52462,20,Europe,England,7/9/2024),MD
18,19,1,,MASMAS,[MAS] ONG Yew Sin[MAS] TEO Ee Yi,,8406499066,52330,19,Asia,Malaysia,7/9/2024),MD
19,20,,,MASMAS,[MAS] CHOONG Hon Jian[MAS] Muhammad HAIKAL,,5635088642,50941,19,Asia,Malaysia,7/9/2024),MD
20,21,3,,JPNJPN,[JPN] Kenya MITSUHASHI[JPN] Hiroki OKAMURA,,9660486479,50232,18,Asia,Japan,7/9/2024),MD
21,22,1,,INAINA,[INA] Sabar Karyaman GUTAMA[INA] Moh Reza Pahlevi ISFAHANI,,8743286136,49760,14,Asia,Indonesia,7/9/2024),MD
22,23,4,,JPNJPN,[JPN] Akira KOGA[JPN] Taichi SAITO,,8840577123,48727,18,Asia,Japan,7/9/2024),MD
23,24,2,,THATHA,[THA] Supak JOMKOH[THA] Kittinupong KEDREN,,7393673633,48420,19,Asia,Thailand,7/9/2024),MD
24,25,,,CHNCHN,[CHN] CHEN Bo Yang[CHN] LIU Yi,,9313071223,46734,18,Asia,China,7/9/2024),MD
25,26,1,,DENDEN,[DEN] Andreas SØNDERGAARD[DEN] Jesper TOFT,,7385781705,45140,17,Europe,Denmark,7/9/2024),MD
26,27,1,,TPETPE,[TPE] LU Ching Yao[TPE] YANG Po Han,,5674659709,44583,23,Asia,Chinese Taipei,7/9/2024),MD
27,28,,,TPETPE,[TPE] Fang-Chih LEE[TPE] Fang-Jen LEE,,5742470231,42220,16,Asia,Chinese Taipei,7/9/2024),MD
28,29,,,THATHA,[THA] Peeratchai SUKPHUN[THA] Pakkapon TEERARATSAKUL,,8410265674,41654,20,Asia,Thailand,7/9/2024),MD
29,30,,,DENDEN,[DEN] Daniel LUNDGAARD[DEN] Mads VESTERGAARD,,6813460507,39803,20,Europe,Denmark,7/9/2024),MD
30,31,1,,GERGER,[GER] Mark LAMSFUSS[GER] Marvin SEIDEL,,6804564909,38630,15,Europe,Germany,7/9/2024),MD
31,32,1,,CANCAN,[CAN] DONG Adam (Xingyu)[CAN] Nyl YAKURA,,5853925322,38360,23,Pan America,Canada,7/9/2024),MD
32,33,1,,MASMAS,[MAS] Junaidi ARIF[MAS] Roy King YAP,,6794988322,38310,10,Asia,Malaysia,7/9/2024),MD
33,34,1,,SCOSCO,[SCO] Alexander DUNN[SCO] Adam HALL,,6792285159,36821,18,Europe,Scotland,7/9/2024),MD
34,35,4,,JPNJPN,[JPN] Keiichiro MATSUI[JPN] Yoshinori TAKEUCHI,,7432489680,36580,11,Asia,Japan,7/9/2024),MD
35,36,,,KORKOR,[KOR] JIN Yong[KOR] NA Sung Seung,,7481682502,36490,8,Asia,Korea,7/9/2024),MD
36,37,8,,SCOSCO,[SCO] Christopher GRIMLEY[SCO] Matthew GRIMLEY,,7002892470,35075,18,Europe,Scotland,7/9/2024),MD
37,38,,,AUSINA,[AUS] Pramudya KUSUMAWARDANA[INA] Yeremia Erich Yoche Yacob RAMBITAN,,7473294430,34670,9,OceaniaAsia,AustraliaIndonesia,7/9/2024),MD
38,39,,,FRAFRA,[FRA] Christo POPOV[FRA] Toma Junior POPOV,,7288561628,34490,22,Europe,France,7/9/2024),MD
39,40,2,,INDIND,[IND] Krishna Prasad GARAGA[IND] Sai PRATHEEK.K,,7482777389,34480,16,Asia,India,7/9/2024),MD
40,41,11,,TPETPE,[TPE] LIN Bing-Wei[TPE] SU Ching Heng,,7347488829,34280,12,Asia,Chinese Taipei,7/9/2024),MD
41,42,2,,THATHA,[THA] Pharanyu KAOSAMAANG[THA] Worrapol THONGSA-NGA,,5093760060,34237,18,Asia,Thailand,7/9/2024),MD
42,43,6,,FRAFRA,[FRA] Lucas CORVEE[FRA] Ronan LABAR,,8941622038,34041,20,Europe,France,7/9/2024),MD
43,44,2,,CANCAN,[CAN] Kevin LEE[CAN] Ty Alexander LINDEMAN,,5849363683,33627,16,Pan America,Canada,7/9/2024),MD
44,45,2,,DENDEN,[DEN] William Kryger BOE[DEN] Christian Faust KJÆR,,5645075049,33430,15,Europe,Denmark,7/9/2024),MD
45,46,2,,INDIND,[IND] M.R. ARJUN[IND] DHRUV KAPILA,,9893557372,32973,13,Asia,India,7/9/2024),MD
46,47,6,,USAUSA,[USA] Vinson CHIU[USA] Joshua YUAN,,8049794647,32780,20,Pan America,U.S.A.,7/9/2024),MD
47,48,,,CZECZE,[CZE] Ondřej KRÁL[CZE] Adam MENDREK,,8237891381,31854,21,Europe,Czechia,7/9/2024),MD
48,49,,,USAUSA,[USA] CHEN ZHI YI[USA] Presley SMITH,,6261863739,31640,14,Pan America,U.S.A.,7/9/2024),MD
49,50,,,GERGER,[GER] Bjarne GEISS[GER] Jan Colin VOELKER,,5947278935,31418,24,Europe,Germany,7/9/2024),MD
50,51,,,MEXMEX,[MEX] Job CASTILLO[MEX] Luis Armando MONTOYA NAVARRO,,9310174987,31090,19,Pan America,Mexico,7/9/2024),MD
51,52,5,,TPETPE,[TPE] CHANG Ko-Chi[TPE] PO Li-Wei,,6868179052,30670,12,Asia,Chinese Taipei,7/9/2024),MD
52,53,1,,TPETPE,[TPE] CHEN Cheng Kuan[TPE] CHEN Sheng Fa,,6439496097,30290,15,Asia,Chinese Taipei,7/9/2024),MD
53,54,1,,BRABRA,[BRA] Fabricio FARIAS[BRA] Davi SILVA,,6964978948,29976,15,Pan America,Brazil,7/9/2024),MD
54,55,,,MASMAS,[MAS] LOW Hang Yee[MAS] NG Eng Cheong,,6183487270,29380,16,Asia,Malaysia,7/9/2024),MD
55,56,,,CHNCHN,[CHN] XIE Hao Nan[CHN] ZENG Wei Han,,8990966820,29245,12,Asia,China,7/9/2024),MD
56,57,,,ENGENG,[ENG] Callum HEMMING[ENG] Ethan VAN LEEUWEN,,8675690556,29223,14,Europe,England,7/9/2024),MD
57,58,,,ALGALG,[ALG] Koceila MAMMERI[ALG] Youcef Sabri MEDEL,,7298663846,29105,20,Africa,Algeria,7/9/2024),MD
58,59,,,KORKOR,[KOR] KIM Young Hyuk[KOR] WANG Chan,,5931972646,28910,8,Asia,Korea,7/9/2024),MD
59,60,,,TPETPE,[TPE] CHIANG Chien-Wei[TPE] WU Hsuan-Yi,,9534197737,28580,13,Asia,Chinese Taipei,7/9/2024),MD
60,61,1,,TPETPE,[TPE] Ming Che LU[TPE] TANG Kai Wei,,5898672372,28250,12,Asia,Chinese Taipei,7/9/2024),MD
61,62,1,,TPETPE,[TPE] WEI Chun Wei[TPE] WU Guan Xun,,7457499841,27800,16,Asia,Chinese Taipei,7/9/2024),MD
62,63,,,MASMAS,[MAS] Nur Mohd Azriyn Ayub AZRIYN[MAS] TAN Wee Kiong,,7044352071,27230,13,Asia,Malaysia,7/9/2024),MD
63,64,3,,TPETPE,[TPE] CHEN Zhi Ray[TPE] LIN Yu Chieh,,7582992504,26330,8,Asia,Chinese Taipei,7/9/2024),MD
64,65,,,INDIND,[IND] Hariharan AMSAKARUNAN[IND] Ruban Kumar RETHINASABAPATHI,,6956098187,26270,11,Asia,India,7/9/2024),MD
65,66,,,CHNCHN,[CHN] TAN Qiang[CHN] ZHOU Hao Dong,,5867861160,25972,8,Asia,China,7/9/2024),MD
66,67,3,,JPNJPN,[JPN] Ayato ENDO[JPN] Yuta TAKEI,,5774094528,24920,9,Asia,Japan,7/9/2024),MD
67,68,1,,FRAFRA,[FRA] Eloi ADAM[FRA] Leo ROSSI,,8740396690,23400,15,Europe,France,7/9/2024),MD
68,69,1,,IRLIRL,[IRL] Joshua MAGEE[IRL] Paul REYNOLDS,,5906892985,23390,18,Europe,Ireland,7/9/2024),MD
69,70,8,,JPNJPN,[JPN] Kazuki SHIBATA[JPN] Naoki YAMADA,,8246396843,22718,8,Asia,Japan,7/9/2024),MD
70,71,1,,INDIND,[IND] P.S RAVIKRISHNA[IND] Sankar Prasad UDAYAKUMAR,,8917460705,22640,10,Asia,India,7/9/2024),MD
71,72,9,,GERGER,[GER] Jones Ralfy JANSEN[GER] Kenneth NEUMANN,,8872665253,22248,13,Europe,Germany,7/9/2024),MD
72,73,1,,CHNCHN,[CHN] HE Ji Ting[CHN] ZHOU Hao Dong,,5967361160,21790,5,Asia,China,7/9/2024),MD
73,74,1,,THATHA,[THA] Sirawit SOTHON[THA] Natthapat TRINKAJEE,,5023876967,21511,13,Asia,Thailand,7/9/2024),MD
74,75,1,,DENDEN,[DEN] Rasmus ESPERSEN[DEN] Marcus RINDSHØJ,,9116766221,21330,11,Europe,Denmark,7/9/2024),MD
75,76,,,INAINA,[INA] Rahmat HIDAYAT[INA] Yeremia Erich Yoche Yacob RAMBITAN,,6352094430,21034,9,Asia,Indonesia,7/9/2024),MD
76,77,2,,THATHA,[THA] Pongsakorn THONGKHAM[THA] Wongsathorn THONGKHAM,,8132784421,20980,13,Asia,Thailand,7/9/2024),MD
77,78,1,,MASMAS,[MAS] LAU Yi Sheng[MAS] LEE Yi Bo,,9881573460,20790,13,Asia,Malaysia,7/9/2024),MD
